"line","song_lyrics_url","song_name","artist_name"
"Pour up (Drank), head shot (Drank)","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Sit down (Drank), stand up (Drank)","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Pass out (Drank), wake up (Drank)","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Faded (Drank), faded (Drank)","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"I ride, you ride, bang","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"One chopper, 100 shots, bang","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Hop out, do you bang?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Two chopper, 200 shots, bang","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"I ride, you ride, bang","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"One chopper, 100 shots, bang","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Hop out, do you bang?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Two chopper, 200 shots, bang","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Nigga, why you babysittin' only two or three shots?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"I'ma show you how to turn it up a notch","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"First you get a swimming pool full of liquor, then you dive in it","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Pool full of liquor, then you dive in it","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"I wave a few bottles, then I watch 'em all flock","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"All the girls wanna play Baywatch","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"I got a swimming pool full of liquor and they dive in it","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Pool full of liquor, I'ma dive in it","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Pour up (Drank), head shot (Drank)","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Sit down (Drank), stand up (Drank)","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Pass out (Drank), wake up (Drank)","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Faded (Drank), faded (Drank)","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Aw man… where is she takin' me?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Where is she takin' me?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"All I have in life is my new appetite for failure","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"And I got hunger pain that grow insane","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Tell me, do that sound familiar?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"If it do, then you're like me","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Makin' excuse that your relief","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Is in the bottom of the bottle and the greenest indo leaf","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"As the window open I release","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Everything that corrode inside of me","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"I see you jokin', why you laugh?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Don't you feel bad? I probably sleep","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"And never ever wake up","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Never ever wake up, never ever wake up","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"In God I trust, but just when I thought I had enough","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"They stomped the homie out over a bitch?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"K-dot, you good, blood?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Now we can drop, ye we can drop you back off","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"That nigga's straight, man, that nigga ain't trippin'","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"We gon' do the same ol' shit","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"I'ma pop a few shots, they gon' run, they gon' run opposite ways","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Fall right in ****'s lap","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"And he gon' tear they ass up, simple as that","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"And I hope that bitch that set him up out there","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"We gon' pop that bitch too","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Wait hold up, ayy, I see somebody","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Aha! Got them niggas, K-Dot, you good?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"L****, you good?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Yeah, blood, I'm good – Dave, you good?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"Dave? Dave, say somethin' – Dave?","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"These bitch-ass niggas killed my brother!","https://genius.com/Kendrick-lamar-swimming-pools-drank-lyrics","Swimming Pools (Drank)","Kendrick Lamar"
"When the lights shut off and it's my turn","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"To settle down, my main concern","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I said when the lights shut off and it's my turn","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"To settle down, my main concern","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I woke up this morning and figured I'd call you","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"In case I'm not here tomorrow","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I'm hopin' that I can borrow","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"A peace of mind, I'm behind on what's really important","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"My mind is really distorted","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I find nothing but trouble in my life","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I'm fortunate you believe in a dream","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"This orphanage we call a ghetto is quite a routine","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And last night was just another distraction","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Or a reaction of what we consider madness","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I know exactly what happened","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"You ran outside when you heard my brother cry for help","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Held him like a newborn baby and made him feel","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Like everything was alright in a fight he tried to put up","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"But the type of bullet that stuck","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Had went against his will, that's blood spilled on your hands","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"My plan's rather vindictive","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Everybody's a victim in my eyes","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"When I ride it's a murderous rhythm","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And outside became pitch black","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"A demon glued to my back, whispering ""Get 'em!""","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I got 'em and I ain't give a fuck","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"That same mentality I told my brother not to duck","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"In actuality it's a trip how we trip off of colors","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I wonder if I'll ever discover a passion like you and recover","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"The life that I knew as a youngin","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"In pajamas and dun-ta-duns","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"When thunder comes it rains cats and dogs","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Dumb niggas like me never prosper","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Prognosis of a problem child, I'm proud and well-devoted","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"This Piru shit been in me forever","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"So forever I'ma push it, wherever, whenever","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And I love you 'cause you love my brother like you did","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Just promise me you'll tell this story when you make it big","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I said when the lights shut off and it's my turn","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"To settle down, my main concern","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"You wrote a song about my sister on your tape","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And called it Section.80","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"The message resembled ""Brenda's Got a Baby""","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"What's crazy was I was hearin' about it","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"But doubted your ignorance","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"How could you ever just put her on blast and shit?","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Judgin' her past and shit?","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Well, it's completely my future","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Her nigga behind me right now askin' for ass and shit","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And I'ma need that forty dollars","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Even if I got to fuck, suck and swallow","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"In the parking lot, Gonzales Park, I'm followed","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"By a married man, and father of three","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"My titties bounce on the cadence of his tinklin' keys","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Matter of fact, he my favorite 'cause he tip me with E's","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"He got a cousin named David and I seen him last week","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"This is the life of another girl damaged by the system","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"These foster homes, I run away and never do miss 'em","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"See, my hormones just run away and if I can get 'em","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Back to where they used to be, then I'll probably be in the denim","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Of a family gene that show women how to be woman","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Or better yet, a leader, you need her to learn somethin'","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Then you probably need to beat her, that's how I was taught","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Three niggas in one room, first time I was tossed","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And I'm exhausted, but fuck that ""Sorry for your loss"" shit","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"My sister died in vain, but what point are you tryna gain","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"If you can't fit the pumps I walk in?","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I'll wait… Your rebuttal a little too late","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And if you have a album date, just make sure I'm not in the song","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"'Cause I don't need the attention, bring enough of that on my own","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And matter fact, did I mention that I physically feel great?","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"A doctor's approval is a waste of time, I know I'm straight","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I'll probably live longer than you and never fade away","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I'll never fade away, I'll never fade away, I know my fate","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And I'm on the grind for this cake, I'ma get it or die tryin'","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I'm eyein' every male gender with intentions of buyin'","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"You lyin' to these motherfuckers","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Talkin' about you can help 'em with my story","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"You can help me if you sell this pussy for me, nigga","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Don't ignore me, nigga, fuck your glory, nigga, you ain't shit","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"When the lights shut off and it's my turn","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"To settle down, my main concern","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I said when the lights shut off and it's my turn","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"To settle down, my main concern","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Promise that you will sing about me","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Sometimes I look in the mirror","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And ask myself: Am I really scared of passin' away?","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"If it's today, I hope I hear a","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Cry out from Heaven so loud it can water down a demon","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"With the Holy Ghost 'til it drown in the blood of Jesus","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I wrote some raps that made sure that my lifeline reekin'","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"The scent of a reaper, ensurin' that my allegiance","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"With the other side may come soon, and if I'm doomed","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"May the womb of my mother be blessed for many moons","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I suffer a lot","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And every day that glass mirror get tougher to watch","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"I tie my stomach in knots","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And I'm not sure why I'm infatuated with death","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"My imagination is surely an aggravation of threats","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"That can come about, ’cause the tongue is mighty powerful","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"And I can name a list of your favorites that probably vouch","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Maybe 'cause I'm a dreamer and sleep is the cousin of death","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
"Really stuck in the schema of wonderin' when I'ma rest","https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics","Sing About Me, I'm Dying of Thirst","Kendrick Lamar"
